红围二巷13号,3室2厅,南/北,罗湖区,161.00,南北,高楼层（8层）,5800
华凯大厦,3室1厅,东南,罗湖区,106.55,东南,中楼层（27层）,5200
岭南公司住宅楼,3室2厅,南,罗湖区,94.00,南,高楼层（8层）,5200
新秀秀南街109号大院,3室2厅,东,罗湖区,90.00,东,高楼层（7层）,3500
新天地名居,1室1厅,西北,罗湖区,39.00,西北,高楼层（31层）,3800
锦上花家园,2室1厅,西北,罗湖区,48.52,西北,低楼层（33层）,4300
龙兴大厦,2室1厅,北,罗湖区,82.00,北,高楼层（29层）,4600
鹿丹村铁路小区,3室2厅,南,罗湖区,72.00,南,高楼层（8层）,4000
鹿丹村铁路小区,3室2厅,南,罗湖区,72.30,南,高楼层（8层）,4200
都市名园,2室1厅,东,罗湖区,52.00,东,中楼层（32层）,4500
粤华小区,3室2厅,南,罗湖区,100.00,南,高楼层（7层）,5200
鹿丹村铁路小区,3室2厅,南/北,罗湖区,72.30,南北,高楼层（8层）,4400
和平大厦,2室1厅,北,罗湖区,75.00,北,中楼层（28层）,4500
城市天地广场,2室2厅,南,罗湖区,58.93,南,低楼层（41层）,4500
鹏莲花园,3室1厅,南/北,罗湖区,84.46,南北,高楼层（7层）,3200
港莲一村,3室2厅,北,罗湖区,85.65,北,高楼层（7层）,3500
萃峰阁,3室2厅,南,罗湖区,228.00,南,低楼层（18层）,9400
鹏基公寓,1室0厅,南,罗湖区,33.00,南,低楼层（7层）,1800
金色年华家园,2室1厅,北,罗湖区,45.00,北,高楼层（25层）,4000
港莲北村,3室2厅,南,罗湖区,94.00,南,高楼层（7层）,3800
仙桐馨苑,1室1厅,南,罗湖区,28.00,南,中楼层（8层）,2400
仙湖枫景家园,2室1厅,南,罗湖区,63.00,南,高楼层（22层）,4300
港莲一村,3室2厅,南,罗湖区,84.00,南,高楼层（7层）,3500
东方凤雅台,3室2厅,南,罗湖区,87.62,南,高楼层（9层）,6000
莲塘D小区,3室1厅,南,罗湖区,77.00,南,高楼层（7层）,4200
新秀村南区,4室2厅,东南,罗湖区,100.00,东南,中楼层（7层）,4500
曦龙山庄,3室2厅,南,罗湖区,142.71,南,低楼层（9层）,6800
帝景台,3室2厅,南,罗湖区,92.72,南,中楼层（34层）,6500
新秀村北区,3室2厅,西南,罗湖区,92.29,西南,中楼层（7层）,4800
龙景花园,4室2厅,南,罗湖区,120.56,南,高楼层（13层）,7000
银湖住宅区,3室2厅,南,罗湖区,95.97,南,高楼层（8层）,5300
银湖住宅区,3室2厅,南,罗湖区,92.00,南,高楼层（8层）,5200
银湖住宅区,3室2厅,南,罗湖区,105.00,南,高楼层（8层）,5000
红岗西村,2室2厅,南,罗湖区,79.00,南,高楼层（8层）,4200
星湖花园,2室2厅,南,罗湖区,74.00,南,中楼层（18层）,6300
利泰公寓,2室2厅,南/北,罗湖区,84.00,南北,高楼层（8层）,4400
合正锦湖魅力城,4室2厅,东南,罗湖区,76.00,东南,高楼层（31层）,10500
合正锦湖魅力城,3室2厅,东南,罗湖区,89.82,东南,中楼层（31层）,8800
合正锦湖魅力城,1室1厅,东南/南,罗湖区,40.00,东南南,中楼层（31层）,3900
源兴居,1室1厅,东南,罗湖区,23.57,东南,中楼层（32层）,2500
翠盈嘉园,2室1厅,北,罗湖区,60.00,北,高楼层（34层）,4900
洪湖一街五号大院罗湖区,2室1厅,南/北,罗湖区,75.00,南北,中楼层（7层）,4000
源兴居,2室1厅,东北,罗湖区,58.00,东北,中楼层（32层）,4200
利泰公寓,3室2厅,西,罗湖区,103.03,西,高楼层（8层）,5200
邮电大院,2室1厅,南,罗湖区,75.20,南,高楼层（7层）,4000
翠盈嘉园,3室2厅,南,罗湖区,91.00,南,高楼层（34层）,6200
德兴大厦,2室1厅,东南,罗湖区,50.00,东南,中楼层（30层）,2800
大中华汇展阁,1室1厅,东南,罗湖区,73.27,东南,高楼层（36层）,3900
南湖路1002号,3室1厅,南/北,罗湖区,71.00,南北,高楼层（7层）,3500
大中华汇展阁,1室1厅,东南,罗湖区,73.27,东南,中楼层（36层）,3700
城市天地广场,2室1厅,西,罗湖区,57.63,西,中楼层（41层）,4300
玉雅居,2室1厅,南,罗湖区,60.00,南,低楼层（10层）,4300
兴隆大厦,2室1厅,北,罗湖区,70.00,北,中楼层（30层）,4300
蓝馨苑,1室0厅,东,罗湖区,28.00,东,中楼层（18层）,3000
心怡花园,3室2厅,南,罗湖区,101.00,南,低楼层（11层）,7500
梧桐山新居二期,1室0厅,东南,罗湖区,24.00,东南,高楼层（9层）,2500
百仕达东郡,1室1厅,西南,罗湖区,50.64,西南,高楼层（29层）,5500
金迪名苑,1室1厅,东南,罗湖区,36.00,东南,低楼层（17层）,3600
金城华庭,2室1厅,东/西,罗湖区,54.01,东西,中楼层（24层）,5200
银通综合楼,2室1厅,南,罗湖区,65.00,南,中楼层（6层）,3000
德弘天下华府,2室1厅,南,罗湖区,74.43,南,中楼层（51层）,8500
龙园苑,1室1厅,北,罗湖区,39.00,北,中楼层（12层）,3000
翡翠公寓,3室1厅,西南,罗湖区,45.00,西南,高楼层（32层）,5800
招商中环·禧寓,2室1厅,东,罗湖区,83.00,东,低楼层（36层）,8900
百仕达东郡,2室1厅,东/东南,罗湖区,80.00,东东南,高楼层（29层）,8000
东门168,1室0厅,西/西北,罗湖区,20.00,西西北,中楼层（24层）,2000
京基一百大厦,1室1厅,东,罗湖区,43.00,东,中楼层（32层）,5200
京基东方都会,1室1厅,西,罗湖区,35.00,西,中楼层（32层）,3500
畔山花园,4室2厅,南/北,罗湖区,116.00,南北,高楼层（8层）,6000
东门168,1室0厅,南,罗湖区,31.00,南,中楼层（29层）,2600
嘉年华名苑,4室2厅,西南,罗湖区,80.00,西南,中楼层（31层）,13000
淘金山·湖景花园二期,3室2厅,南,罗湖区,89.00,南,中楼层（32层）,10000
ONE,39,1室0厅,罗湖区,40.00,东,中楼层（37层）,3500
东方凤雅台,2室1厅,北,罗湖区,56.70,北,低楼层（9层）,4300
云景豪园,2室2厅,南,罗湖区,68.00,南,中楼层（29层）,5000
君逸华府,2室2厅,南,罗湖区,67.00,南,中楼层（32层）,5800
雍翠华府,3室2厅,北,罗湖区,75.63,北,中楼层（32层）,6000
银座金钻,2室1厅,东北,罗湖区,55.00,东北,低楼层（30层）,4500
天玺一号,3室1厅,西北,罗湖区,87.19,西北,高楼层（32层）,10500
名仕阁,1室0厅,南,罗湖区,40.00,南,低楼层（33层）,4200
合正荣悦,3室2厅,东南/南,罗湖区,89.40,东南南,中楼层（32层）,12000
爵士大厦,5室1厅,东,罗湖区,205.00,东,高楼层（28层）,18450
爵士大厦,1室1厅,西,罗湖区,57.00,西,高楼层（28层）,5000
深业东岭二期,2室2厅,南,罗湖区,71.80,南,低楼层（38层）,6800
南方证券大厦,1室0厅,东,罗湖区,44.05,东,中楼层（29层）,3000
今日家园,3室2厅,南,罗湖区,68.00,南,高楼层（25层）,5800
星桂园,2室1厅,东,罗湖区,38.00,东,低楼层（20层）,5000
松泉公寓,2室1厅,南,罗湖区,56.00,南,低楼层（8层）,2800
汇金天琅大厦,2室2厅,复式,罗湖区,37.00,南北,中楼层（33层）,6500
翠苑住宅小区,3室2厅,南,罗湖区,89.00,南,低楼层（7层）,5800
幸福里雅居,2室1厅,北,罗湖区,95.00,北,高楼层（48层）,18000
天井湖小区,3室1厅,东南,罗湖区,85.85,东南,中楼层（8层）,4800
城建综合楼,1室1厅,南,罗湖区,27.00,南,高楼层（7层）,3000
经典家园,2室2厅,北,罗湖区,61.00,北,高楼层（28层）,6800
萃峰阁,4室2厅,南,罗湖区,188.37,南,中楼层（18层）,8500
东门168,1室0厅,东南,罗湖区,32.00,东南,中楼层（29层）,2700
宝龙苑,4室2厅,复式,罗湖区,156.00,南北,高楼层（12层）,9000
深业东岭一期,1室0厅,东,罗湖区,39.00,东,高楼层（41层）,3600
凤凰印象,1室0厅,南,罗湖区,28.00,南,中楼层（31层）,3300
紫荆花园,4室2厅,南,罗湖区,96.00,南,低楼层（32层）,5000
阳光绿地家园,3室1厅,西,罗湖区,55.00,西,中楼层（26层）,5200
电影大厦,1室0厅,西,罗湖区,37.86,西,高楼层（26层）,2600
鹏兴花园五期,2室2厅,南,罗湖区,81.00,南,中楼层（18层）,5600
鹏公馆,2室1厅,东,罗湖区,37.09,东,高楼层（29层）,4300
世界金融中心,2室1厅,南,罗湖区,51.69,南,中楼层（23层）,5200
丰湖花园,2室1厅,东南,罗湖区,62.25,东南,高楼层（26层）,5200
银晖名居,1室1厅,北,罗湖区,38.00,北,低楼层（19层）,3700
港岛银座,1室1厅,西北,罗湖区,41.00,西北,高楼层（32层）,4100
金湖山庄,5室2厅,复式,罗湖区,330.35,东,低楼层（2层）,60000
洪湖大厦,1室1厅,复式,罗湖区,37.00,西南,中楼层（19层）,3000
聚宝华府,3室2厅,北,罗湖区,69.09,北,低楼层（30层）,6400
城建小区,2室2厅,北,罗湖区,70.00,北,高楼层（7层）,5500
城市天地广场,1室1厅,东北,罗湖区,43.00,东北,中楼层（41层）,4000
深业东岭二期,2室2厅,东,罗湖区,68.00,东,中楼层（39层）,6900
翡翠公寓,2室1厅,西南,罗湖区,33.70,西南,中楼层（32层）,4500
深业东岭二期,3室1厅,西,罗湖区,87.00,西,低楼层（39层）,9500
合正锦湖魅力城,1室1厅,东南,罗湖区,39.00,东南,中楼层（31层）,4100
笋岗大厦,1室1厅,东南,罗湖区,40.00,东南,低楼层（23层）,2800
怡都大厦,3室1厅,南,罗湖区,75.78,南,高楼层（21层）,4200
双城世纪,1室0厅,东南,罗湖区,29.97,东南,低楼层（29层）,1800
大中华汇展阁,1室1厅,东北,罗湖区,73.27,东北,高楼层（36层）,3900
大中华汇展阁,1室1厅,东,罗湖区,73.27,东,低楼层（36层）,3900
双城世纪,1室1厅,东南/南,罗湖区,48.00,东南南,中楼层（29层）,4500
德兴大厦,3室1厅,南,罗湖区,45.00,南,高楼层（30层）,1800
大中华汇展阁,1室0厅,东南,罗湖区,70.00,东南,高楼层（36层）,3900
罗湖金岸大厦,1室1厅,东南,罗湖区,33.00,东南,低楼层（33层）,3300
明华广场,2室1厅,东南,罗湖区,59.00,东南,中楼层（16层）,4500
同乐大厦,3室2厅,南,罗湖区,100.00,南,高楼层（30层）,6500
立新花园一期,3室2厅,南,罗湖区,83.00,南,中楼层（9层）,6000
新风花园,2室1厅,东南,罗湖区,53.00,东南,中楼层（8层）,4000
128大院,4室2厅,南,罗湖区,170.00,南,中楼层（7层）,7000
东门天下,2室1厅,西南,罗湖区,51.00,西南,高楼层（31层）,4500
东门金座,1室1厅,西南,罗湖区,34.00,西南,高楼层（22层）,2700
同乐大厦,2室1厅,南,罗湖区,89.40,南,中楼层（30层）,4500
英达花园,3室2厅,东南,罗湖区,87.65,东南,高楼层（8层）,4200
雍翠华府,2室1厅,南,罗湖区,63.11,南,中楼层（32层）,5200
金迪名苑,2室1厅,东南,罗湖区,58.64,东南,中楼层（17层）,4500
布心花园一区,3室1厅,南,罗湖区,85.00,南,中楼层（8层）,3800
比华利山庄,4室2厅,南,罗湖区,127.00,南,高楼层（7层）,6000
贝丽花园,1室1厅,南,罗湖区,47.16,南,高楼层（7层）,3200
龙屋小区,3室2厅,南/北,罗湖区,93.00,南北,高楼层（7层）,4200
龙屋小区,2室2厅,南/北,罗湖区,72.11,南北,高楼层（7层）,4000
五矿宿舍,1室1厅,南,罗湖区,96.00,南,高楼层（7层）,3100
花岗石公司,2室1厅,南,罗湖区,80.00,南,高楼层（8层）,4250
马古岭小区,3室2厅,南/北,罗湖区,97.00,南北,高楼层（7层）,5000
金丽豪苑,1室1厅,西南,罗湖区,53.28,西南,高楼层（30层）,4200
阳光天地家园,1室0厅,南/北,罗湖区,27.00,南北,高楼层（31层）,3000
虹桥星座大厦,1室0厅,西北,罗湖区,23.61,西北,中楼层（22层）,2800
笋岗派出所宿舍,3室1厅,南,罗湖区,90.00,南,高楼层（7层）,4800
嘉宝田花园,2室2厅,北,罗湖区,67.00,北,低楼层（25层）,6200
向西花园,3室2厅,南,罗湖区,83.00,南,中楼层（8层）,4300
森威大厦,1室1厅,南,罗湖区,116.00,南,中楼层（18层）,6000
钻石时代,1室0厅,东北,罗湖区,26.85,东北,中楼层（20层）,3150
友谊大厦,2室1厅,东南,罗湖区,52.00,东南,高楼层（22层）,3800
银座金钻,1室1厅,南,罗湖区,37.00,南,低楼层（30层）,3500
长丰苑,2室1厅,西北,罗湖区,88.00,西北,中楼层（29层）,4800
百仕达东郡,2室1厅,东南,罗湖区,80.95,东南,低楼层（31层）,7500
东乐花园,3室2厅,东北,罗湖区,111.51,东北,中楼层（32层）,5000
渔民村,1室1厅,东南,罗湖区,38.00,东南,低楼层（20层）,3800
128大院,4室2厅,东南/南,罗湖区,137.21,东南南,低楼层（7层）,8000
东悦名轩,2室2厅,南,罗湖区,70.00,南,中楼层（33层）,6800
世界金融中心,2室1厅,东南,罗湖区,50.00,东南,高楼层（23层）,4500
太阳新城,3室2厅,南,罗湖区,95.00,南,高楼层（18层）,7200
东海大厦,2室1厅,东南/南,罗湖区,81.77,东南南,中楼层（20层）,5600
富达花园,1室1厅,东南,罗湖区,42.00,东南,低楼层（7层）,3500
京基东方都会,1室1厅,南,罗湖区,35.00,南,中楼层（32层）,3200
同乐大厦,1室1厅,南,罗湖区,65.00,南,低楼层（30层）,4300
嘉宝田花园,4室2厅,南,罗湖区,151.51,南,高楼层（31层）,16000
百仕达花园一期,2室2厅,南,罗湖区,76.00,南,低楼层（9层）,8300
天玺一号,3室2厅,南,罗湖区,63.00,南,中楼层（32层）,8000
ONE,39,1室0厅,罗湖区,41.00,西,中楼层（37层）,3500
锦上花家园,2室1厅,南,罗湖区,60.00,南,高楼层（32层）,5000
京基东方华都,2室1厅,东,罗湖区,62.00,东,低楼层（32层）,6800
东乐花园,2室2厅,南,罗湖区,68.59,南,中楼层（7层）,6000
天玺一号,3室1厅,东南,罗湖区,62.00,东南,低楼层（32层）,8500
深宝住宅区,3室2厅,东,罗湖区,90.00,东,中楼层（7层）,7000
港逸豪庭,3室2厅,北,罗湖区,106.49,北,中楼层（43层）,7000
友谊大厦,2室1厅,南,罗湖区,48.00,南,高楼层（24层）,4000
东乐花园,3室2厅,南,罗湖区,86.00,南,中楼层（7层）,6000
天井湖小区,3室2厅,南/北,罗湖区,85.85,南北,高楼层（8层）,4300
京基一百大厦,3室1厅,西北,罗湖区,107.00,西北,中楼层（32层）,13000
金鼎大厦,3室1厅,南,罗湖区,76.00,南,中楼层（28层）,6300
深业东岭二期,2室2厅,南,罗湖区,70.00,南,中楼层（38层）,7600
合正锦湖魅力城,2室2厅,东南,罗湖区,65.00,东南,高楼层（31层）,5600
芳邻大厦,1室1厅,东南,罗湖区,32.00,东南,低楼层（27层）,4000
鹏基公寓,1室0厅,南,罗湖区,31.00,南,高楼层（7层）,2000
旭飞华达园,2室1厅,南,罗湖区,50.00,南,低楼层（24层）,5000
骏庭名园,2室1厅,西,罗湖区,51.21,西,低楼层（31层）,4600
阳光城天悦,3室1厅,复式,罗湖区,55.00,东,低楼层（40层）,7300
京基东方都会,1室1厅,东南/南,罗湖区,36.00,东南南,中楼层（32层）,3300
鸿隆世纪广场,4室2厅,北,罗湖区,130.00,北,低楼层（35层）,11000
幸福万象,2室2厅,北,罗湖区,78.00,北,中楼层（32层）,6000
鹏基公寓,1室0厅,南,罗湖区,31.00,南,中楼层（7层）,2500
嘉多利花园,3室2厅,北,罗湖区,114.00,北,高楼层（25层）,11000
天玺一号,4室2厅,南,罗湖区,87.19,南,高楼层（39层）,12000
深业东岭一期,2室1厅,南,罗湖区,55.00,南,低楼层（41层）,6100
中航凯特公寓,2室1厅,东,罗湖区,60.00,东,中楼层（27层）,5400
爵士大厦,1室1厅,东,罗湖区,678.30,东,中楼层（28层）,67800
愉天小区,2室1厅,南,罗湖区,35.00,南,中楼层（7层）,2400
新银座华庭,2室1厅,南,罗湖区,58.00,南,高楼层（31层）,5000
金城华庭,1室1厅,西北,罗湖区,35.58,西北,中楼层（24层）,4000
翠盈嘉园,3室1厅,南,罗湖区,92.00,南,中楼层（34层）,7400
鸿翔花园,1室0厅,北,罗湖区,41.00,北,中楼层（29层）,4000
四季御园,5室1厅,南,罗湖区,155.00,南,高楼层（47层）,10000
畔山花园,3室2厅,南,罗湖区,98.00,南,中楼层（8层）,4500
雍翠华府,2室1厅,南,罗湖区,68.00,南,低楼层（35层）,5800
龙景花园,2室1厅,北,罗湖区,68.00,北,中楼层（12层）,4500
淘金山·湖景花园二期,4室2厅,南,罗湖区,87.83,南,中楼层（32层）,15000
阳光新干线家园,1室1厅,西南,罗湖区,38.67,西南,中楼层（33层）,3800
新世界大厦,1室0厅,南,罗湖区,28.00,南,低楼层（30层）,3200
东门金座,1室1厅,西南,罗湖区,37.00,西南,中楼层（22层）,3800
淘金山·湖景花园二期,3室2厅,东南,罗湖区,89.37,东南,低楼层（32层）,10000
港岛银座,2室1厅,东北,罗湖区,78.74,东北,中楼层（32层）,7800
明德公馆,2室1厅,南,罗湖区,48.50,南,高楼层（22层）,5500
世界金融中心,2室1厅,南,罗湖区,50.00,南,高楼层（23层）,7800
向西花园,3室2厅,西北,罗湖区,89.44,西北,中楼层（23层）,6800
国都花园,1室0厅,南,罗湖区,38.80,南,低楼层（30层）,3000
东港中心,1室1厅,东南,罗湖区,52.63,东南,中楼层（28层）,4200
海珑华苑,1室0厅,东南/南,罗湖区,44.80,东南南,中楼层（27层）,2800
金城华庭,3室2厅,南,罗湖区,90.00,南,中楼层（24层）,10200
外贸集团大厦,2室1厅,东南,罗湖区,100.90,东南,高楼层（30层）,5500
海珑华苑,1室1厅,东南,罗湖区,51.97,东南,中楼层（27层）,2300
都心名苑,1室0厅,南,罗湖区,36.00,南,高楼层（23层）,3000
海珑华苑,1室0厅,南,罗湖区,40.00,南,高楼层（27层）,3200
环岛丽园,2室1厅,东南,罗湖区,72.00,东南,低楼层（33层）,6000
京基东方华都,1室1厅,东南,罗湖区,39.71,东南,高楼层（32层）,4000
物资宿舍大院,2室1厅,南,罗湖区,80.00,南,中楼层（6层）,4000
鸿翔花园,3室2厅,南,罗湖区,114.00,南,中楼层（33层）,12500
鹏基公寓,1室0厅,北,罗湖区,31.00,北,中楼层（7层）,2300
置地逸轩,1室1厅,东,罗湖区,44.00,东,低楼层（33层）,5800
大信大厦,3室2厅,东,罗湖区,135.00,东,中楼层（29层）,7500
港澳8号,2室1厅,西,罗湖区,68.00,西,中楼层（36层）,6000
丹枫白露城东1号,1室1厅,东,罗湖区,68.00,东,高楼层（35层）,5000
鹏基公寓,1室1厅,北,罗湖区,30.00,北,中楼层（7层）,1900
置地逸轩,1室0厅,东,罗湖区,30.00,东,低楼层（33层）,3900
港澳8号,1室1厅,西北,罗湖区,43.00,西北,中楼层（36层）,4300
庐山花园,1室1厅,东/东南,罗湖区,43.00,东东南,低楼层（31层）,3799
京基一百大厦,1室1厅,东,罗湖区,43.00,东,中楼层（32层）,5500
都市名园,2室1厅,北,罗湖区,70.00,北,低楼层（32层）,6800
名仕阁,1室0厅,南,罗湖区,40.00,南,中楼层（33层）,4300
ONE,39,1室0厅,罗湖区,45.87,西北,中楼层（37层）,3500
芙蓉小区,2室1厅,南/北,罗湖区,83.70,南北,低楼层（19层）,25000
依仙湖居,1室1厅,南,罗湖区,31.00,南,高楼层（7层）,2100
东门168,1室0厅,南,罗湖区,29.00,南,低楼层（24层）,2600
鸿翔花园,2室2厅,西南,罗湖区,55.00,西南,中楼层（28层）,6500
中海天钻,3室2厅,南,罗湖区,100.00,南,高楼层（39层）,12600
鹏莲花园,2室1厅,南/北,罗湖区,64.00,南北,低楼层（7层）,2700
红群楼,2室2厅,南,罗湖区,71.00,南,高楼层（6层）,6000
怡泰大厦,1室1厅,东南,罗湖区,38.35,东南,低楼层（32层）,3300
银座金钻,2室1厅,东南,罗湖区,55.47,东南,中楼层（30层）,4300
双城世纪,1室0厅,南/西南,罗湖区,45.41,南西南,低楼层（29层）,3000
万科桂苑,4室2厅,南/北,罗湖区,115.00,南北,中楼层（8层）,9000
愉天小区,1室1厅,南,罗湖区,43.00,南,中楼层（8层）,3500
名骏豪庭,1室1厅,南,罗湖区,42.00,南,高楼层（18层）,3600
鸿翔花园,1室0厅,北,罗湖区,41.00,北,低楼层（29层）,3800
祥青苑,2室1厅,南,罗湖区,60.00,南,高楼层（9层）,5000
翠竹苑,2室1厅,北,罗湖区,36.00,北,中楼层（22层）,3600
TCL雅馨居,1室0厅,北,罗湖区,28.37,北,中楼层（29层）,2800
愉天小区,1室1厅,南,罗湖区,31.68,南,中楼层（7层）,3500
田心庆云花园,2室2厅,南,罗湖区,66.00,南,中楼层（15层）,5000
阳光明居,2室2厅,南,罗湖区,75.00,南,中楼层（11层）,5600
银座金钻,1室1厅,西南,罗湖区,37.00,西南,高楼层（30层）,4000
水贝一路49号,5室2厅,南,罗湖区,135.00,南,中楼层（7层）,12000
长丰苑,1室1厅,西南,罗湖区,50.56,西南,高楼层（29层）,4000
新银座华庭,2室1厅,东南/南,罗湖区,64.00,东南南,高楼层（31层）,5500
金城大厦,2室1厅,东南,罗湖区,44.42,东南,高楼层（23层）,3600
东晓花园,3室2厅,南,罗湖区,85.00,南,低楼层（7层）,6000
翠竹苑,3室1厅,南,罗湖区,49.80,南,低楼层（6层）,5000
置地逸轩,2室1厅,北,罗湖区,57.00,北,高楼层（33层）,6300
鹿丹村铁路小区,3室1厅,南/北,罗湖区,68.42,南北,中楼层（8层）,5600
MR.91公馆,1室1厅,北,罗湖区,40.14,北,中楼层（8层）,3800
鹏兴花园五期,3室2厅,南/北,罗湖区,107.00,南北,中楼层（18层）,7000
翠都花园,3室1厅,南,罗湖区,87.00,南,高楼层（7层）,5000
东门168,1室1厅,东,罗湖区,29.00,东,中楼层（24层）,2600
观山祥苑,4室2厅,东北,罗湖区,140.00,东北,高楼层（49层）,12000
鸣翠谷,3室2厅,南,罗湖区,130.93,南,中楼层（9层）,13800
鸿隆世纪广场,3室2厅,南,罗湖区,113.00,南,高楼层（35层）,9100
深业东岭一期,2室1厅,东,罗湖区,55.00,东,中楼层（41层）,6100
岭南公司住宅楼,3室2厅,南,罗湖区,95.00,南,高楼层（8层）,5800
合租·港莲二村,3居室,北卧,罗湖区,11.19,北,高楼层（7层）,1350
百仕达花园一期,5室2厅,复式,罗湖区,258.00,南,中楼层（10层）,33000
鸿园居,2室1厅,北,罗湖区,68.00,北,高楼层（18层）,6200
幸福万象,2室1厅,复式,罗湖区,49.00,北,中楼层（32层）,6000
万科东方尊峪,3室2厅,西南,罗湖区,125.00,西南,中楼层（26层）,9000
美景大厦,3室2厅,东北,罗湖区,89.00,东北,中楼层（30层）,6000
靖轩豪苑,2室1厅,西南,罗湖区,72.00,西南,高楼层（32层）,6800
汇鑫花园,2室2厅,南,罗湖区,66.00,南,低楼层（9层）,5000
华讯中心,5室1厅,东,罗湖区,65.00,东,高楼层（60层）,6800
景贝南小区,3室2厅,南/北,罗湖区,94.64,南北,高楼层（7层）,5300
东门168,1室0厅,东南,罗湖区,23.00,东南,低楼层（29层）,2600
培森大厦,3室2厅,东南,罗湖区,70.81,东南,低楼层（19层）,6500
长丰苑,1室0厅,南,罗湖区,38.88,南,高楼层（29层）,4000
华讯中心,3室1厅,东,罗湖区,56.00,东,高楼层（60层）,6100
华讯中心,3室1厅,西/北,罗湖区,88.00,西北,高楼层（60层）,7800
钻石时代,1室1厅,南,罗湖区,28.00,南,高楼层（20层）,4500
庐山花园,1室0厅,南,罗湖区,24.00,南,高楼层（31层）,2100
雍翠华府,2室1厅,西,罗湖区,52.00,西,中楼层（35层）,4500
日豪名园,7室1厅,南,罗湖区,148.83,南,高楼层（31层）,11000
国际名园,2室2厅,南,罗湖区,53.08,南,中楼层（31层）,5000
锦上花家园,2室1厅,东南/南,罗湖区,58.47,东南南,中楼层（32层）,5300
幸福万象,2室2厅,东北,罗湖区,49.28,东北,中楼层（32层）,7000
锦秀新村,3室2厅,南/北,罗湖区,89.00,南北,低楼层（7层）,4900
粤华小区,4室1厅,南/北,罗湖区,81.63,南北,高楼层（7层）,7200
南塘物业小区,3室1厅,北,罗湖区,83.00,北,低楼层（12层）,5200
惠名花园,3室2厅,东南,罗湖区,86.56,东南,中楼层（8层）,4800
山湖居一期,2室1厅,南,罗湖区,49.00,南,高楼层（7层）,4400
大地花园,2室1厅,南,罗湖区,52.96,南,中楼层（26层）,3500
东湖丽苑,2室1厅,南,罗湖区,53.07,南,高楼层（6层）,4300
ONE,39,1室0厅,罗湖区,47.57,西,低楼层（37层）,4500
集浩大厦,1室1厅,南,罗湖区,43.77,南,低楼层（26层）,3900
海丽大厦,3室1厅,南,罗湖区,100.00,南,高楼层（32层）,7200
龙景花园,4室2厅,南,罗湖区,106.00,南,中楼层（12层）,8500
幸福里雅居,2室2厅,北,罗湖区,95.00,北,高楼层（49层）,14500
城市天地广场,1室0厅,北,罗湖区,57.00,北,中楼层（41层）,4100
锦缘里嘉园,2室2厅,南,罗湖区,70.00,南,高楼层（30层）,7000
鹏兴花园一期,3室2厅,南,罗湖区,95.00,南,高楼层（8层）,6500
兴隆大厦,2室1厅,东,罗湖区,73.00,东,低楼层（30层）,4200
旭飞华天苑,1室0厅,东南,罗湖区,26.47,东南,高楼层（33层）,2300
深业东岭一期,3室1厅,东南,罗湖区,92.00,东南,高楼层（45层）,8500
汇金天琅大厦,2室1厅,南,罗湖区,37.00,南,高楼层（33层）,6300
港逸豪庭,2室1厅,北,罗湖区,55.00,北,中楼层（43层）,4700
物资宿舍大院,2室2厅,南,罗湖区,75.00,南,高楼层（6层）,5000
愉天小区,2室1厅,南,罗湖区,42.00,南,中楼层（7层）,3700
怡泰大厦,3室2厅,东南,罗湖区,98.00,东南,中楼层（42层）,7500
庐山花园,1室0厅,西,罗湖区,23.99,西,高楼层（31层）,2300
培森大厦,2室1厅,东南/南/西南,罗湖区,54.00,东南南西南,高楼层（19层）,4000
翠竹苑,2室1厅,东南,罗湖区,64.63,东南,高楼层（6层）,4800
阳光天地家园,1室1厅,西,罗湖区,31.00,西,低楼层（31层）,3600
万科深南广场,1室1厅,南/北,罗湖区,53.34,南北,低楼层（42层）,4700
名仕阁,1室1厅,西南,罗湖区,53.00,西南,中楼层（33层）,5100
嘉宝田花园,3室2厅,北,罗湖区,103.00,北,中楼层（25层）,10680
金色年华家园,2室2厅,北,罗湖区,52.61,北,高楼层（27层）,4600
航天晴山月,5室2厅,南,罗湖区,168.00,南,低楼层（28层）,12500
幸福万象,2室1厅,南,罗湖区,49.00,南,中楼层（32层）,6500
万科东方尊峪,3室2厅,南,罗湖区,95.23,南,高楼层（24层）,8500
城市天地广场,1室1厅,南,罗湖区,59.00,南,高楼层（41层）,3900
旭飞华天苑,1室1厅,西南,罗湖区,26.00,西南,低楼层（33层）,2500
骏庭名园,2室2厅,西,罗湖区,81.53,西,低楼层（29层）,6200
和平广场,2室2厅,东南,罗湖区,61.61,东南,低楼层（34层）,5900
深港花园,2室1厅,北,罗湖区,64.00,北,中楼层（31层）,4800
城市东座,1室0厅,北,罗湖区,27.00,北,中楼层（26层）,3000
立新花园二期,3室1厅,南,罗湖区,80.00,南,中楼层（14层）,6500
世界金融中心,2室1厅,北,罗湖区,51.00,北,中楼层（23层）,6200
旭飞华天苑,1室1厅,东北,罗湖区,28.00,东北,中楼层（31层）,2500
锦绣大厦,2室1厅,西南,罗湖区,52.04,西南,中楼层（30层）,4300
鸿翠苑,1室1厅,东北,罗湖区,46.62,东北,高楼层（32层）,4100
都市名园,2室2厅,东,罗湖区,64.00,东,中楼层（32层）,6000
金安大厦,2室2厅,南,罗湖区,88.43,南,高楼层（24层）,5200
